"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q3_consent","Q6_1_extravert","Q6_2_critical","Q6_3_dependable","Q6_4_anxious","Q6_5_open","Q6_6_reserved","Q6_7_sympathetic","Q6_8_disorganized","Q6_9_calm","Q6_10_conventional","Q7_1_group_inferiority","Q7_2_use_force","Q7_3_more_chances","Q7_4_step_on","Q7_5_stay_place","Q7_6_top_bottom","Q7_7_inferior","Q7_8_kept_place","Q7_9_equal","Q7_10_equality_ideal","Q7_11_equal_chance","Q7_12_equalize_conditions","Q7_13_social_equality","Q7_14_fewer_problems","Q7_15_incomes_equal","Q7_16_no_dominate","Q8_1_neglect_needs","Q8_2_others_needs","Q8_3_sensitive_feelings","Q8_4_not_helpful","Q8_5_be_helpful","Q8_6_no_aid","Q8_7_be_responsive","Q8_8_help_others","Q8_9_no_involvement","Q8_10_no_help_others","Q8_11_turn_to_others","Q8_12_emotion_avoid","Q8_13_trouble_themselves","Q8_14_ignored_hurt","Q9_1_depend_on_self","Q9_2_rely_on_self","Q9_3_do_own_thing","Q9_4_personal_identity_important","Q9_5_do_job_better","Q9_6_winning_everything","Q9_7_competition_nature","Q9_8_others_better_tense","Q9_9_coworker_prize_proud","Q9_10_coworker_wellbeing","Q9_11_spend_time_others","Q9_12_good_cooperate_others","Q9_13_family_together","Q9_14_care_family_duty","Q9_15_family_stick_together","Q9_16_respect_group_decision","Q11_age","Q12_gender","Q13_education","Q14_job","Q15_total_hours","Q16_employer_selfemployed","Q17_occupation","Q18_employ_situation","Q18_employ_situation_text","Q19_income_US","Q20_income_MA","Q21_income_PH","Q22_income_feeling","Q23_religion","Q23_religion_text","Q24_religion_freq","Q25_adult_hh_num","Q26_child_hh_num","Q27_marital_status","Q28_friends_num","Q29_born_in_country","Q30_move_last5","Q31_country_origin","Q32_1_smartphone","Q32_2_computer","Q32_3_tablet","Q33_internet_where","Q34_internet_hours_day","Q35_social_networks","Q36_social_media_people_num","Q37_social_media_hours_day","Q38_online_research","Q39_send_survey_invites","Q40_mobile_number","Q6_2_critical_REV","Q6_4_anxious_REV","Q6_6_reserved_REV","Q6_8_disorganized_REV","Q6_10_conventional_REV","tipi_extraversion","tipi_agreeableness","tipi_conscientiousness","tipi_emot_stability","tipi_open_experiences","Q7_9_equal_REV","Q7_10_equality_ideal_REV","Q7_11_equal_chance_REV","Q7_12_equalize_conditions_REV","Q7_13_social_equality_REV","Q7_14_fewer_problems_REV","Q7_15_incomes_equal_REV","Q7_16_no_dominate_REV","soc_dom_orient","Q8_3_sensitive_feelings_REV","Q8_4_not_helpful_REV","Q8_6_no_aid_REV","Q8_9_no_involvement_REV","Q8_10_no_help_others_REV","Q8_12_emotion_avoid_REV","Q8_13_trouble_themselves_REV","comm_orient_scale","horiz_indiv","vert_indiv","horiz_collect","vert_collect"
"2017-06-08 06:19:43","2017-06-08 06:19:43","Survey Test","","100","0","True","2017-06-08 06:19:43","R_bPCcyJkXd43IsS1","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",4,7,2,7,6,3,6,4,2,3,6,5,7,1,4,6,4,7,5,6,7,5,5,6,5,7,3,1,4,5,1,3,3,4,1,4,2,5,3,3,9,5,3,9,4,5,6,8,6,4,4,7,6,6,9,5,115,"Prefer not to answer","Post-graduate degree",0,,"","","Unemployed","","$90,000-$119,999 per year","2,000 - 2,999 MAD","(Does NOT know household income)","Finding it difficult on present income","Islam/Muslim (Sunni)","","Weekly (at least once a week)",92,38,"Separated",84095,1,,"","3 days","7 days","7 days","Other",13,1,94009,23,1,1,"10",1,1,5,4,5,4.5,3.5,3,1.5,5.5,3,2,1,3,3,2,3,1,3.625,4,3,5,7,4,3,5,48,26,23,21,26
"2017-06-08 06:19:42","2017-06-08 06:19:42","Survey Test","","100","0","True","2017-06-08 06:19:42","R_6JxJv9ONhUkAnm5","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",5,5,7,6,4,1,7,7,6,5,2,3,4,1,1,5,4,7,7,6,7,1,3,1,2,4,7,5,2,3,6,1,3,1,3,3,4,5,1,6,3,7,5,9,9,1,2,3,1,2,3,3,1,7,6,5,102,"Male","None",1,14,"Work for an employer","Other","","","$60,000-$89,999 per year","250 - 499 MAD","1,501 – 3,000 pesos","Getting by on present income","Protestant","","Annually (at least once a year)",61,23,"Separated",22273,1,,"","1 day","4 days","6 days","Other",2,0,,,0,0,"",3,2,7,1,3,6,5,4,4,3.5,1,2,1,7,5,7,6,4,3.75,6,5,7,5,5,3,7,70,24,15,9,19
"2017-06-08 06:19:42","2017-06-08 06:19:42","Survey Test","","100","0","True","2017-06-08 06:19:42","R_0oA7knj1ro6vuip","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",6,6,3,3,7,5,3,5,7,5,7,7,7,5,7,5,4,1,3,7,4,3,4,5,3,3,4,3,1,4,2,4,2,3,3,6,1,2,4,4,7,6,9,6,7,5,1,1,7,1,3,1,3,8,7,8,99,"Other","Some college",0,,"","","Homemaker (including stay-at-home parents)","","$12,000-$23,999 per year","3,000 - 4,999 MAD","(None/No household income)","Finding it difficult on present income","Other (Write in:)","Lectus! Nonummy fringilla enim molestie culpa? Dapibus aliquam mattis magna.","Monthly (at least once a month)",11,84,"Widowed",13296,0,0,"Consequat commodo leo platea ipsum elit elit. Iaculis auctor dolor cursus pretium imperdiet justo faucibus.","Never","6 days","6 days","On a mobile device",15,1,12896,20,1,1,"3",2,5,3,3,3,4.5,2.5,3,6,5,5,1,4,5,4,3,5,5,4.6875,7,4,4,5,2,6,4,51,28,14,12,26
"2017-06-08 06:19:43","2017-06-08 06:19:43","Survey Test","","100","0","True","2017-06-08 06:19:44","R_8iU9PErbqUcI1xP","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",5,4,2,2,1,1,1,5,5,1,6,3,2,2,2,2,7,4,3,6,7,6,3,7,7,3,2,5,7,7,2,1,7,2,1,2,4,2,7,2,2,3,9,4,4,4,8,8,7,9,1,9,6,7,4,2,34,"Prefer not to answer","Elementary school",1,9,"Self-employed","Professional","","","$12,000-$23,999 per year","20,000 - 24,999 MAD","(None/No household income)","Living comfortably on present income","Jewish","","Monthly (at least once a month)",7,82,"Divorced",95907,0,0,"Elementum, facilisis ante scelerisque proin etiam felis ab sollicitudin dui donec ultrices justo suscipit.","Less than once a week","5 days","2 days","On a computer or tablet at school",13,0,,,1,0,"",4,6,7,3,7,6,2.5,2.5,5.5,4,5,2,1,2,5,1,1,5,3.125,1,1,7,7,6,6,1,53,18,24,26,19
"2017-06-08 06:19:44","2017-06-08 06:19:44","Survey Test","","100","0","True","2017-06-08 06:19:44","R_0DubaFienqJKHt3","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",1,6,5,3,3,4,6,5,5,3,5,3,2,7,7,6,7,3,1,1,3,1,1,4,6,4,3,2,6,7,3,6,4,2,6,4,7,2,3,3,7,1,7,3,4,2,6,8,2,1,9,2,2,5,5,8,83,"Female","None",1,10,"Work for an employer","Secretarial or clerical","","","$90,000-$119,999 per year","20,000 - 24,999 MAD","(None/No household income)","Finding it very difficult on present income","Sikhism","","Annually (at least once a year)",48,24,"Married",14282,0,0,"Fermentum eu mattis dolorem auctor pede aenean curabitur egestas suspendisse massa sagittis iaculis. Gravida.","2 days","3 days","7 days","On a mobile device",18,0,,,1,0,"",2,5,4,3,5,2.5,4,4,5,4,7,7,5,7,7,4,2,4,5.1875,2,1,2,2,4,6,5,46,18,20,14,20
"2017-06-08 06:19:43","2017-06-08 06:19:43","Survey Test","","100","0","True","2017-06-08 06:19:43","R_728gjNajVFBIJKJ","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",4,7,1,6,5,5,2,1,3,4,5,5,7,5,2,6,7,6,6,1,6,2,6,5,5,5,1,2,1,5,6,7,5,7,3,7,3,2,3,1,8,1,1,1,8,8,9,5,9,3,4,4,8,8,6,5,88,"Prefer not to answer","None",1,11,"Work for an employer","Sales or retail","","","$24,000-$35,999 per year","5,000 - 7,999 MAD","4,001 – 5,000 pesos","Living comfortably on present income","Buddhism","","Monthly (at least once a month)",47,0,"Single/Never been married",93600,0,0,"Ut fringilla eu tempora tempora pretium tincidunt. Ullamcorper accusamus a, ut non! Pellentesque? Molestie etiam.","Never","1 day","4 days","Other",18,1,59453,15,1,1,"2",1,2,3,7,4,3.5,1.5,4,2.5,4.5,2,7,2,6,2,3,3,3,4.4375,7,3,1,5,1,6,5,53,11,30,20,27
"2017-06-08 06:19:45","2017-06-08 06:19:45","Survey Test","","100","0","True","2017-06-08 06:19:45","R_54MHntNHZnYx5kh","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",7,4,1,4,7,3,2,1,1,4,1,3,6,3,1,3,2,6,7,3,2,4,1,5,6,2,6,5,5,2,1,5,1,2,7,6,7,5,1,3,2,8,1,7,2,8,2,6,3,2,1,7,3,9,2,8,100,"Female","College degree",1,9,"Work for an employer","Managerial","","","$48,000-$59,999 per year","1,500 - 1,999 MAD","25,001 – 40,000 pesos","Finding it difficult on present income","Islam/Muslim (Sunni)","","Do not regularly attend religious services",0,82,"Divorced",33912,1,,"","3 days","5 days","4 days","On a computer or tablet at a public place (e.g., library)",3,1,59046,10,0,1,"13",4,4,5,7,4,6,3,4,2.5,5.5,1,5,6,4,7,3,2,6,3.6875,3,6,3,1,2,3,7,50,18,18,13,22
"2017-06-08 06:19:44","2017-06-08 06:19:44","Survey Test","","100","0","True","2017-06-08 06:19:45","R_bvia5QIuoVuEpvL","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",7,1,2,6,4,4,5,3,4,7,6,3,4,7,2,2,2,2,3,1,5,1,1,2,6,6,5,1,3,3,4,4,1,4,3,6,4,3,4,6,8,5,8,5,1,5,2,2,3,5,4,7,2,8,1,8,145,"Prefer not to answer","Elementary school",0,,"","","Homemaker (including stay-at-home parents)","","Less than $6,000 per year","1,500 - 1,999 MAD","7,501 – 10,000 pesos","Getting by on present income","Other Non-Christian Religion","","Do not regularly attend religious services",27,68,"Married",86016,1,,"","6 days","6 days","4 days","On a computer or tablet at home",16,0,,,1,0,"",7,2,4,5,1,5.5,6,3.5,3,2.5,5,7,3,7,7,6,2,2,4.1875,5,5,4,5,2,5,4,55,26,10,19,19
"2017-06-08 06:19:44","2017-06-08 06:19:44","Survey Test","","100","0","True","2017-06-08 06:19:44","R_8Aq3gwnfb1FBA21","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",1,7,6,3,1,4,2,4,1,6,7,3,4,6,7,4,2,1,5,3,5,3,3,6,5,3,6,3,2,7,1,4,5,1,4,6,5,6,2,5,6,6,4,1,9,9,1,1,3,6,1,9,8,6,3,7,148,"Male","College degree",0,,"","","Disabled","","$12,000-$23,999 per year","15,000 - 19,999 MAD","5,001 – 6,000 pesos","Getting by on present income","Islam/Muslim (Sunni)","","Do not regularly attend religious services",64,84,"Separated",40464,1,,"","4 days","4 days","7 days","On a computer or tablet at home",24,1,44557,7,1,0,"",1,5,4,4,2,2.5,1.5,5,3,1.5,3,5,3,5,5,2,3,5,4.0625,6,1,4,4,2,2,6,51,17,20,19,24
"2017-06-08 06:19:44","2017-06-08 06:19:44","Survey Test","","100","0","True","2017-06-08 06:19:44","R_8IxW50z00wz6wgR","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",4,6,7,4,6,4,4,5,4,1,3,6,4,4,6,7,3,6,1,7,4,4,4,6,2,3,3,2,1,4,4,4,1,2,3,1,4,5,7,2,3,2,8,7,5,6,7,4,8,3,2,8,4,7,4,4,65,"Male","College degree",1,16,"Work for an employer","Service or labor","","","$24,000-$35,999 per year","(Does NOT know household income)","(None/No household income)","Getting by on present income","Jewish","","Weekly (at least once a week)",67,86,"Widowed",95224,1,,"","5 days","6 days","4 days","On a computer or tablet at a public place (e.g., library)",18,0,,,0,1,"9",2,4,4,3,7,4,3,5,4,6.5,7,1,4,4,4,2,6,5,4.5,7,4,4,5,7,3,1,49,20,22,21,19
"2017-06-08 06:19:45","2017-06-08 06:19:46","Survey Test","","100","1","True","2017-06-08 06:19:46","R_2ahIe0MJp923tPv","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",1,1,2,1,6,5,5,7,1,6,3,4,1,3,1,2,4,3,6,5,3,6,6,5,6,6,3,5,7,7,6,1,6,7,4,3,2,4,4,2,1,9,1,1,4,4,2,5,2,7,5,7,3,2,1,4,48,"Other","Elementary school",0,,"","","Other, please list","Odio dapibus primis fringilla morbi vulputate accusamus tempor eget diam accumsan pharetra tortor montes.","$90,000-$119,999 per year","3,000 - 4,999 MAD","6,001 – 7,500 pesos","Getting by on present income","Islam/Muslim (Sunni)","","Do not regularly attend religious services",53,52,"Domestic partnership/Living with partner ",72149,0,0,"Viverra imperdiet ante posuere, aenean dolor nec mi nullam? Aliquam.","Never","Never","5 days","Other",10,1,64990,6,1,0,"",7,7,3,1,2,2,6,1.5,4,4,2,3,5,2,2,3,2,2,2.625,1,1,7,4,5,4,4,57,12,15,21,10
"2017-06-08 06:19:45","2017-06-08 06:19:45","Survey Test","","100","0","True","2017-06-08 06:19:45","R_eR5r9X3lOxJrj1P","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",4,2,2,3,3,7,4,2,7,3,5,7,1,7,5,3,2,4,1,7,1,6,7,6,1,5,7,7,3,2,7,4,1,5,6,1,1,7,4,7,9,1,3,5,8,8,8,8,1,1,2,4,2,6,8,3,144,"Female","None",0,,"","","Other, please list","Nec accusamus sagittis neque wisi. Accusamus tincidunt at sollicitudin in vitae porttitor.","","5,000 - 7,999 MAD","15,001 – 25,000 pesos","Finding it difficult on present income","Sikhism","","Annually (at least once a year)",15,48,"Separated",18862,0,0,"Dignissim tortor mattis duis. Sodales nibh suspendisse nibh, facilisi? Bibendum risus tortor lectus dolor viverra.","1 day","Less than once a week","Less than once a week","On a computer or tablet at home",21,0,,,1,0,"",6,5,1,6,5,2.5,5,4,6,4,7,1,7,2,1,2,7,3,4,5,6,4,2,7,1,4,64,18,32,8,19
"2017-06-08 06:19:46","2017-06-08 06:19:46","Survey Test","","100","0","True","2017-06-08 06:19:46","R_cUdGPZ1O7qR4ZwN","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",6,7,4,2,4,4,5,5,1,1,7,7,6,1,5,3,5,7,4,4,3,5,4,6,5,2,5,1,3,7,3,2,7,6,6,2,2,4,5,2,5,8,7,4,2,4,2,8,3,5,9,9,6,3,3,7,101,"Male","Some college",1,11,"Self-employed","Farmer or rancher","","","$60,000-$89,999 per year","250 - 499 MAD","700 pesos or less","Finding it difficult on present income","Roman Catholic","","Annually (at least once a year)",45,64,"Married",63365,0,0,"Lectus nibh eget ultrices est mauris? Ante euismod dui. Wisi volutpat! At elementum ab.","Less than once a week","5 days","5 days","On a computer or tablet at home",7,0,,,1,0,"",1,6,4,3,7,5,3,3.5,3.5,5.5,4,4,5,3,4,2,3,6,4.5,5,1,6,2,6,4,3,53,24,16,26,19
"2017-06-08 06:19:45","2017-06-08 06:19:45","Survey Test","","100","0","True","2017-06-08 06:19:45","R_eQJUhXV1RbxLO3r","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",5,7,5,7,3,3,3,2,2,7,4,4,1,7,5,4,6,2,4,1,3,1,3,3,7,5,4,7,2,5,4,5,7,7,6,6,1,3,1,2,6,5,5,8,2,4,3,9,3,3,4,9,4,5,7,7,136,"Other","Post-graduate degree",1,21,"Work for an employer","Sales or retail","","","$180,000-$239,999 per year","15,000 - 19,999 MAD","(None/No household income)","Finding it very difficult on present income","Primal-indigenous/African Traditional and Diasporic/Animist/Nature Worship/Paganism","","Annually (at least once a year)",8,53,"Divorced",90603,1,,"","6 days","Never","5 days","On a mobile device",19,1,19015,6,1,0,"",1,1,5,6,1,5,2,5.5,1.5,2,4,7,5,7,5,5,1,3,4.375,6,3,3,2,2,5,7,60,24,18,19,23
"2017-06-08 06:19:46","2017-06-08 06:19:46","Survey Test","","100","0","True","2017-06-08 06:19:46","R_8J3UXbgrfV6jv0N","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",2,5,5,7,7,7,5,7,6,5,1,5,4,6,4,2,7,3,4,3,1,3,2,6,6,4,4,5,3,2,6,2,4,5,3,2,5,1,1,3,8,1,4,3,3,3,9,7,9,2,4,3,6,8,1,7,144,"Male","Elementary school",1,21,"Work for an employer","Sales or retail","","","$24,000-$35,999 per year","(Does NOT know household income)","10,001 – 15,000 pesos","Finding it very difficult on present income","Roman Catholic","","Annually (at least once a year)",87,92,"Domestic partnership/Living with partner ",32117,0,0,"Massa ut primis culpa ultrices auctor facilisi non erat ridiculus dolor! Lacus.","Less than once a week","6 days","2 days","On a computer or tablet at work",24,1,8432,16,1,1,"11",3,1,1,1,3,1.5,4,3,3.5,5,4,5,7,5,6,2,2,4,4.1875,5,6,6,5,6,7,7,74,16,22,18,22
"2017-06-08 06:19:47","2017-06-08 06:19:47","Survey Test","","100","0","True","2017-06-08 06:19:47","R_e2QrRdKgvG2Mv41","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",3,1,1,3,1,4,5,5,4,3,2,7,5,7,6,1,7,7,5,3,7,6,4,7,6,7,2,6,4,1,5,2,1,2,1,6,2,2,6,6,5,4,3,5,9,4,5,5,6,4,3,3,3,4,8,4,45,"Other","High school",0,,"","","Retired","","","8,000 - 9,999 MAD","5,001 – 6,000 pesos","Living comfortably on present income","Muslim/Islam","","Monthly (at least once a month)",22,4,"Single/Never been married",85592,0,0,"Fusce wisi culpa in. Dui convallis faucibus, potenti pharetra egestas urna vestibulum scelerisque laoreet.","Never","3 days","Less than once a week","On a computer or tablet at home",10,0,,,0,1,"11",7,5,4,3,5,3.5,6,2,4.5,3,3,5,1,2,4,1,2,1,3.8125,4,7,6,7,2,6,2,58,17,23,16,19
"2017-06-08 06:19:46","2017-06-08 06:19:47","Survey Test","","100","1","True","2017-06-08 06:19:47","R_2lu4eJM4lCDJO17","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",6,7,2,1,3,4,6,4,3,7,4,3,1,2,1,3,3,2,4,7,3,3,5,1,5,4,7,1,2,2,1,1,3,4,3,3,7,2,6,3,8,4,4,3,3,2,3,4,9,6,7,8,1,1,7,4,99,"Prefer not to answer","None",1,23,"Self-employed","Service or labor","","","$90,000-$119,999 per year","2,000 - 2,999 MAD","701 – 1,500 pesos","Getting by on present income","Roman Catholic","","Weekly (at least once a week)",46,21,"Widowed",68309,0,1,"Leo cursus suscipit, tempus porttitor lectus ultrices est faucibus consectetuer fusce felis per.","1 day","1 day","4 days","On a computer or tablet at home",22,1,39969,0,1,1,"4",1,7,4,4,1,5,3.5,3,5,2,4,1,5,5,3,7,3,4,3.1875,6,6,7,5,5,6,2,63,19,12,30,13
"2017-06-08 06:19:47","2017-06-08 06:19:47","Survey Test","","100","0","True","2017-06-08 06:19:47","R_3sJqlBK929RbtSR","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",7,3,3,2,5,7,3,3,3,3,5,7,3,4,3,2,3,3,6,6,6,7,3,6,2,2,7,6,5,2,3,5,1,4,6,5,4,2,4,2,6,2,7,7,2,4,6,5,7,8,5,4,6,1,3,9,131,"Female","High school",1,22,"Work for an employer","Service or labor","","","Less than $6,000 per year","15,000 - 19,999 MAD","6,001 – 7,500 pesos","Living comfortably on present income","Other Non-Christian Religion","","Monthly (at least once a month)",49,20,"Domestic partnership/Living with partner ",63050,0,1,"Integer eros. Luctus dapibus mauris! Natoque euismod. Proin per a morbi ullamcorper? Nec metus.","Less than once a week","Never","6 days","On a computer or tablet at a public place (e.g., library)",4,0,,,0,0,"",5,6,1,5,5,4,4,4,4.5,5,2,2,2,1,5,2,6,6,3.5,3,6,3,2,3,6,4,54,22,17,24,19
"2017-06-08 06:19:48","2017-06-08 06:19:48","Survey Test","","100","0","True","2017-06-08 06:19:48","R_5pO8zI0lyMHE3Bz","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",2,7,1,5,4,7,1,7,2,4,2,3,4,2,3,1,7,6,7,6,3,3,2,4,7,6,3,6,1,7,5,5,4,3,4,6,3,2,7,2,8,6,1,9,7,4,5,8,1,8,2,8,8,3,1,5,55,"Male","Elementary school",1,12,"Work for an employer","Managerial","","","$90,000-$119,999 per year","15,000 - 19,999 MAD","(None/No household income)","Getting by on present income","Jewish","","Monthly (at least once a month)",54,5,"Separated",31611,0,1,"Interdum accusamus sodales. Pretium enim auctor odio ab quis wisi posuere.","2 days","1 day","Never","On a computer or tablet at work",23,0,,,0,1,"0",1,3,1,1,4,1.5,1,1,2.5,4,1,2,5,5,6,4,1,2,3.375,7,1,3,4,2,6,1,50,24,24,19,17
"2017-06-08 06:19:47","2017-06-08 06:19:48","Survey Test","","100","1","True","2017-06-08 06:19:48","R_8iixXu0upYCmbch","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",6,3,5,5,7,7,7,2,3,4,1,5,2,2,1,1,3,1,6,3,5,3,1,1,7,1,3,3,1,3,5,7,2,7,3,4,6,2,1,2,3,3,2,7,5,8,6,5,4,8,8,3,9,6,4,2,100,"Prefer not to answer","College degree",0,,"","","Unemployed","","$12,000-$23,999 per year","1,500 - 1,999 MAD","7,501 – 10,000 pesos","Finding it difficult on present income","Jewish","","Monthly (at least once a month)",17,59,"Married",21858,1,,"","7 days","7 days","1 day","Other",15,1,14955,11,1,0,"",5,3,1,6,4,3.5,6,5.5,3,5.5,2,5,3,5,7,7,1,7,3.3125,7,5,1,5,4,6,7,63,15,24,23,21
"2017-06-08 06:19:47","2017-06-08 06:19:47","Survey Test","","100","0","True","2017-06-08 06:19:47","R_55vk2zTv2KEuEcZ","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",6,1,5,7,3,6,6,5,5,3,5,5,7,6,3,6,3,4,1,5,1,2,3,6,3,4,1,6,5,4,6,3,2,6,2,3,3,1,6,1,1,8,1,7,9,3,2,5,2,5,4,1,2,6,5,2,78,"Female","College degree",1,9,"Self-employed","Secretarial or clerical","","","$180,000-$239,999 per year","3,000 - 4,999 MAD","6,001 – 7,500 pesos","Living comfortably on present income","Don’t know","","",46,13,"Married",21133,0,1,"Quam! Vestibulum sem. Enim diam? Aliquam velit neque leo viverra est bibendum dictumst.","3 days","4 days","7 days","On a computer or tablet at school",4,0,,,0,1,"15",7,1,2,3,5,4,6.5,4,3,4,7,3,7,6,5,2,5,4,4.875,3,4,5,6,5,7,2,57,17,19,12,15
"2017-06-08 06:19:49","2017-06-08 06:19:49","Survey Test","","100","0","True","2017-06-08 06:19:49","R_9ZV3h6GLBHc2LAh","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",6,1,2,2,7,6,3,6,6,3,2,2,1,3,2,6,7,1,2,7,1,7,3,6,4,5,6,5,6,6,1,7,4,5,4,6,2,3,1,7,8,3,2,9,7,8,8,2,5,7,2,8,9,8,3,9,58,"Female","Elementary school",1,4,"Work for an employer","Farmer or rancher","","","$48,000-$59,999 per year","500 - 999 MAD","(None/No household income)","Getting by on present income","No Religion/Atheist/Agnostic","","",37,16,"Domestic partnership/Living with partner ",71843,0,1,"Justo massa sapien gravida, est magna commodo dui egestas consequat.","7 days","4 days","4 days","Other",19,1,2562,9,1,1,"12",7,6,2,2,5,4,5,2,6,6,6,1,7,1,5,2,4,3,3.3125,2,2,1,4,2,5,7,53,22,25,22,29
"2017-06-08 06:19:48","2017-06-08 06:19:49","Survey Test","","100","1","True","2017-06-08 06:19:49","R_0UPYdCuZnMdRNqt","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",6,5,4,7,2,5,1,4,6,6,1,1,2,2,2,1,4,7,4,7,6,1,4,1,7,7,4,3,5,6,5,5,4,6,6,6,7,7,4,5,4,3,4,4,1,9,4,5,3,2,4,3,5,6,3,5,100,"Other","Elementary school",0,,"","","Other, please list","Diam risus volutpat ut ante sed dignissim duis potenti donec.","$6,000-$11,999 per year","15,000 - 19,999 MAD","1,501 – 3,000 pesos","Finding it difficult on present income","Roman Catholic","","Weekly (at least once a week)",27,49,"Separated",36869,0,0,"Faucibus ab leo ab gravida vel sapien purus lorem venenatis est sodales purus nunc integer.","7 days","4 days","1 day","On a computer or tablet at school",19,1,94927,6,1,0,"",3,1,3,4,2,4.5,2,4,3.5,2,4,1,2,7,4,7,1,1,2.9375,3,2,3,2,2,1,4,51,15,19,12,19
"2017-06-08 06:19:48","2017-06-08 06:19:48","Survey Test","","100","0","True","2017-06-08 06:19:48","R_8vsE8m8rmUnDetv","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",4,3,5,5,7,5,1,2,2,7,6,6,7,4,7,5,3,1,4,7,6,4,3,1,1,2,2,5,4,7,6,1,7,5,2,3,2,1,5,7,4,9,9,3,1,7,7,2,7,3,4,2,9,6,6,3,42,"Male","Elementary school",1,6,"Work for an employer","Other","","","","10,000 - 14,999 MAD","More than 40,000 pesos","Finding it very difficult on present income","Buddhism","","Weekly (at least once a week)",20,8,"Widowed",77771,1,,"","4 days","Less than once a week","7 days","On a mobile device",11,0,,,0,0,"",5,3,3,6,1,3.5,3,5.5,2.5,4,4,1,2,4,5,7,7,6,4.6875,4,1,7,6,5,7,3,67,25,17,16,24
"2017-06-08 06:19:48","2017-06-08 06:19:48","Survey Test","","100","0","True","2017-06-08 06:19:48","R_3Pov9aI7Es2Wmot","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",2,3,5,4,6,3,3,7,4,2,2,2,7,3,6,1,5,7,4,7,3,5,7,5,1,5,1,6,1,1,1,3,2,1,3,5,1,5,7,2,7,3,4,9,3,7,5,9,9,7,9,8,7,6,3,2,110,"Male","Some college",0,,"","","Retired","","$60,000-$89,999 per year","2,000 - 2,999 MAD","700 pesos or less","Getting by on present income","Spiritism","","Annually (at least once a year)",73,94,"Married",77202,0,1,"Quis. Auctor lorem sed nec id metus a consequat fusce.","6 days","1 day","4 days","On a computer or tablet at work",14,1,63733,3,1,1,"10",5,4,5,1,6,3.5,4,3,4,6,4,1,5,3,1,3,7,3,3.75,7,7,5,5,3,3,1,45,23,24,33,18
"2017-06-08 06:19:50","2017-06-08 06:19:50","Survey Test","","100","0","True","2017-06-08 06:19:50","R_cHIGzgwfyGqO8nj","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",2,6,7,5,2,3,6,4,1,7,5,7,7,5,3,7,6,2,4,5,2,2,6,1,3,6,7,4,6,7,1,3,7,4,1,6,7,4,3,4,1,5,5,5,9,7,7,2,7,7,1,9,1,2,2,6,8,"Male","High school",0,,"","","Student","","$48,000-$59,999 per year","1,000 - 1,499 MAD","4,001 – 5,000 pesos","Getting by on present income","Muslim/Islam","","Do not regularly attend religious services",43,95,"Domestic partnership/Living with partner ",94302,0,0,"Facilisi, interdum. Porttitor? Nunc ullamcorper commodo natoque? Volutpat odio bibendum.","7 days","4 days","7 days","On a mobile device",8,0,,,0,1,"13",2,3,5,4,1,3.5,4,5.5,2,1.5,4,3,6,6,2,7,5,2,4.8125,2,1,5,7,2,4,5,60,16,25,24,11
